graphFileName,y_test,y_test_pred
Mo2C_101_5_Rh_0_O_0_9_9318.graphml,-1.376,-1.2197822
Mo2C_010_3_Re_0_O_0_3_22492.graphml,-2.003,-2.2240698
Mo2C_111_3_O_0_46_1403.graphml,-1.903,-2.5636146
Mo2C_100_5_Ag_1_O_0_14_15404.graphml,-4.574,-4.507808
Mo2C_100_5_Ta_2_O_0_16_11728.graphml,-4.402,-4.9625015
Mo2C_001_4_Rh_1_O_0_5_14992.graphml,-1.051,-0.7451714
Mo2C_100_2_Rh_2_O_0_2_12346.graphml,-4.223,-4.1356335
Mo2C_100_2_W_2_O_0_11_15317.graphml,-4.643,-4.9592733
Mo2C_100_3_Ti_0_O_0_5_3496.graphml,-4.3839999999999995,-2.4758716
Mo2C_001_3_Fe_1_O_0_6_4211.graphml,-3.305,-3.2001894
Mo2C_010_1_Ag_0_O_0_4_14234.graphml,-2.294,-2.2483156
Mo2C_111_1_Cu_0_O_0_2_19076.graphml,-4.245,-4.351062
Mo2C_011_1_Pt_0_O_0_2_20924.graphml,-3.5180000000000002,-3.581051
Mo2C_110_4_Cu_1_O_0_4_12182.graphml,-2.113,-2.4331589
Mo2C_101_0_Mn_1_O_0_1_18608.graphml,-4.143,-3.8597784
Mo2C_110_1_Ta_1_O_0_4_17992.graphml,-4.502,-4.8028736
Mo2C_100_5_Cu_0_O_0_18_26482.graphml,-4.345,-4.0661454
Mo2C_100_0_Zn_3_O_0_19_3727.graphml,-3.014,-2.725992
Mo2C_010_2_Cd_0_O_0_7_4089.graphml,-2.682,-2.6442037
Mo2C_100_2_Co_0_O_0_8_24944.graphml,-4.643,-4.74217
Mo2C_100_4_O_0_3_528.graphml,-3.977,-4.485213
Mo2C_101_4_Os_0_O_0_6_2665.graphml,-3.2969999999999997,-3.9333255
Mo2C_100_4_Zn_0_O_0_10_2255.graphml,-2.688,-2.74553
Mo2C_100_0_Au_0_O_0_22_6298.graphml,-1.76,-1.7160543
Mo2C_100_3_Rh_1_O_0_1_8357.graphml,-3.7239999999999998,-3.6392615
Mo2C_101_9_V_0_O_0_7_21284.graphml,-4.482,-4.791809
Mo2C_011_4_Ag_0_O_0_2_2542.graphml,-3.612,-4.031161
Mo2C_100_2_Pt_3_O_0_10_7031.graphml,-4.672,-4.740456
Mo2C_001_0_Fe_0_O_0_5_18261.graphml,-3.306,-3.2572715
Mo2C_100_3_V_3_O_0_8_11350.graphml,-3.742,-3.811959
Mo2C_010_3_Cr_0_O_0_8_17293.graphml,-2.846,-2.902449
Mo2C_110_5_Pd_1_O_0_3_22856.graphml,-2.346,-2.5145347
Mo2C_011_11_Cr_0_O_0_0_4921.graphml,-4.716,-4.744484
Mo2C_100_3_Re_0_O_0_2_21961.graphml,-3.338,-3.3196034
Mo2C_101_4_Tc_0_O_0_0_3688.graphml,-3.515,-3.42123
Mo2C_100_5_Ru_0_O_0_2_5627.graphml,-3.33,-3.260884
Mo2C_100_3_Ru_1_O_0_9_4222.graphml,-3.448,-3.3455124
Mo2C_110_5_Cr_1_O_0_7_17391.graphml,-4.465,-4.7386584
Mo2C_011_3_Nb_0_O_0_0_12567.graphml,-3.9419999999999997,-4.0035906
Mo2C_110_1_Rh_1_O_0_10_21133.graphml,-3.767,-4.01169
Mo2C_100_3_W_3_O_0_10_17364.graphml,-3.65,-3.7654026
Mo2C_111_8_Fe_0_O_0_0_10719.graphml,-4.777,-3.6196864
Mo2C_100_3_Mn_1_O_0_0_9943.graphml,-3.4539999999999997,-3.2699225
Mo2C_100_3_Ti_2_O_0_4_13531.graphml,-4.058,-3.9863546
Mo2C_101_7_Au_1_O_0_4_2964.graphml,-3.505,-3.4816027
Mo2C_100_1_V_1_O_0_5_5948.graphml,-3.0010000000000003,-2.82575
Mo2C_101_5_Ir_0_O_0_0_13559.graphml,-3.1069999999999998,-2.9614089
Mo2C_001_4_Co_0_O_0_9_19276.graphml,-2.055,-2.0580454
Mo2C_010_1_Cu_1_O_0_5_21130.graphml,-1.7630000000000001,-1.8513135
Mo2C_110_4_O_0_15_1108.graphml,-3.242,-2.2043502
Mo2C_100_2_Ni_2_O_0_1_10895.graphml,-5.209,-5.028942
Mo2C_101_9_Ni_1_O_0_8_8251.graphml,-3.69,-3.6716588
Mo2C_100_4_O_0_0_899.graphml,-2.781,-2.6140149
Mo2C_100_1_Fe_1_O_0_6_16242.graphml,-4.521,-4.286045
Mo2C_101_1_Nb_0_O_0_3_21922.graphml,-4.199,-4.2063026
Mo2C_111_6_Cd_0_O_0_3_8846.graphml,-4.081,-3.777874
Mo2C_100_3_Pt_1_O_0_8_22605.graphml,-2.8930000000000002,-3.1678317
Mo2C_011_1_O_0_5_508.graphml,-4.939,-4.821529
Mo2C_101_9_Ag_0_O_0_4_13562.graphml,-3.548,-3.458093
Mo2C_100_3_Pd_2_O_0_18_5910.graphml,-3.221,-3.2470996
Mo2C_111_2_O_0_8_73.graphml,-2.334,-3.2567601
Mo2C_010_1_Os_0_O_0_3_18000.graphml,-4.22,-4.2316265
Mo2C_101_0_Ta_0_O_0_7_7474.graphml,-3.531,-4.769582
Mo2C_100_0_Ag_1_O_0_13_5483.graphml,-2.524,-1.9989845
Mo2C_011_7_Fe_0_O_0_1_20283.graphml,-3.002,-3.0388577
Mo2C_100_5_Fe_1_O_0_3_7902.graphml,-3.4130000000000003,-3.3728414
Mo2C_100_0_V_2_O_0_22_1520.graphml,-3.827,-3.762761
Mo2C_100_3_Mn_2_O_0_7_4630.graphml,-2.9589999999999996,-2.8543231
Mo2C_100_2_V_2_O_0_8_5714.graphml,-5.371,-5.025074
Mo2C_110_1_Ti_0_O_0_2_19778.graphml,-4.8660000000000005,-4.8664875
Mo2C_001_5_Ru_1_O_0_1_11546.graphml,-2.668,-2.6918228
Mo2C_010_2_Zn_0_O_0_2_17951.graphml,-3.855,-3.489209
Mo2C_010_1_Cu_0_O_0_9_11430.graphml,-3.708,-3.7426746
Mo2C_100_0_Ag_2_O_0_17_13333.graphml,-4.004,-4.436772
Mo2C_101_5_O_0_3_1299.graphml,-2.208,-2.3688223
Mo2C_011_3_O_0_31_1200.graphml,-4.538,-4.846876
Mo2C_100_5_Cu_0_O_0_1_2129.graphml,-3.471,-3.4796414
Mo2C_101_9_Rh_0_O_0_2_26149.graphml,-3.503,-3.3860433
Mo2C_100_0_W_3_O_0_3_20245.graphml,-3.205,-3.7790318
Mo2C_001_4_Ti_1_O_0_3_26222.graphml,-4.9830000000000005,-5.0143104
Mo2C_100_3_Ru_3_O_0_15_25588.graphml,-2.095,-2.0158818
Mo2C_101_9_Os_1_O_0_0_15039.graphml,-3.653,-3.627116
Mo2C_100_5_Pt_2_O_0_23_15197.graphml,-5.119,-4.7733974
Mo2C_100_2_Ru_2_O_0_20_18200.graphml,-5.192,-4.742282
Mo2C_010_1_Ag_1_O_0_3_12014.graphml,-3.4410000000000003,-3.2269597
Mo2C_001_4_Rh_0_O_0_1_12098.graphml,-3.685,-3.7282636
Mo2C_100_0_Rh_1_O_0_12_2654.graphml,-3.3569999999999998,-3.327858
Mo2C_110_0_Ir_1_O_0_3_25433.graphml,-3.725,-4.134786
Mo2C_101_5_Ta_1_O_0_11_26020.graphml,-2.355,-2.2189448
Mo2C_100_2_Zn_3_O_0_14_22761.graphml,-5.027,-4.2493477
Mo2C_111_5_Rh_0_O_0_0_25271.graphml,-1.854,-3.704803
Mo2C_111_0_Pt_0_O_0_4_14857.graphml,-4.762,-4.3979354
Mo2C_101_5_Co_1_O_0_1_6557.graphml,-3.7289999999999996,-3.335613
Mo2C_010_3_Re_1_O_0_3_8999.graphml,-2.002,-2.22407
Mo2C_100_4_Tc_1_O_0_0_13762.graphml,-4.681,-4.855922
Mo2C_100_5_Cd_2_O_0_6_13007.graphml,-4.67,-4.6273875
Mo2C_011_5_O_0_25_968.graphml,-4.835,-4.4948072
Mo2C_111_7_Ag_0_O_0_3_18897.graphml,-4.294,-4.2063704
Mo2C_111_7_Co_0_O_0_3_12573.graphml,-4.302,-4.3855543
Mo2C_110_5_Fe_1_O_0_11_12551.graphml,-2.052,-2.0020816
Mo2C_100_0_Ni_3_O_0_2_15685.graphml,-3.216,-3.0911322
Mo2C_101_7_Ir_1_O_0_1_20554.graphml,-3.548,-3.133909
Mo2C_010_3_Os_1_O_0_0_5919.graphml,-4.223,-4.233604
Mo2C_100_2_Au_0_O_0_7_13699.graphml,-3.8310000000000004,-4.1705294
Mo2C_101_9_Fe_1_O_0_4_16597.graphml,-3.753,-3.6155202
Mo2C_100_2_Cu_2_O_0_12_16628.graphml,-5.129,-5.071911
Mo2C_110_0_Ni_1_O_0_1_2868.graphml,-4.085,-3.8559208
Mo2C_011_11_Tc_0_O_0_1_11514.graphml,-2.501,-2.4986694
Mo2C_111_7_O_0_3_1021.graphml,-2.544,-2.8949225
Mo2C_110_3_Ti_0_O_0_0_19801.graphml,-2.1430000000000002,-2.943121
Mo2C_100_0_Nb_2_O_0_15_23892.graphml,-3.887,-3.8990998
Mo2C_100_3_Ti_0_O_0_0_9102.graphml,-3.272,-2.3383489
Mo2C_101_4_O_0_2_1384.graphml,-4.308,-4.121801
Mo2C_111_7_O_0_34_811.graphml,-3.641,-3.68259
Mo2C_001_4_Cu_1_O_0_8_4247.graphml,-1.756,-1.4275908
Mo2C_001_5_Re_0_O_0_3_1576.graphml,-4.479,-4.5610476
Mo2C_111_6_Mn_0_O_0_2_5283.graphml,-2.642,-2.8117666
Mo2C_101_0_Ag_1_O_0_9_13938.graphml,-1.749,-1.7128835
Mo2C_110_2_Ta_0_O_0_3_23079.graphml,-4.078,-4.259263
Mo2C_100_0_Zn_0_O_0_5_21010.graphml,-2.373,-2.0754776
Mo2C_100_5_Rh_2_O_0_22_12465.graphml,-5.189,-4.766287
Mo2C_001_1_V_0_O_0_4_10647.graphml,-4.973,-4.889813
Mo2C_100_5_Pd_2_O_0_0_15441.graphml,-3.536,-5.009337
Mo2C_101_2_Pd_1_O_0_0_3620.graphml,-3.4760000000000004,-3.627783
Mo2C_001_3_Mn_1_O_0_2_6897.graphml,-3.295,-3.1850257
Mo2C_100_5_Cd_2_O_0_11_25909.graphml,-4.843999999999999,-4.5178156
Mo2C_110_2_Cr_0_O_0_6_1420.graphml,-3.767,-3.915507
Mo2C_010_3_Nb_0_O_0_1_11592.graphml,-3.612,-3.589823
Mo2C_110_4_Rh_1_O_0_4_14725.graphml,-1.719,-1.7603351
Mo2C_101_5_O_0_5_1674.graphml,-3.0410000000000004,-3.0336366
Mo2C_111_6_O_0_14_1633.graphml,-3.892,-3.7750046
Mo2C_101_4_Cu_0_O_0_9_19997.graphml,-3.5589999999999997,-3.4532754
Mo2C_010_2_Rh_0_O_0_1_10459.graphml,-3.835,-3.9786756
Mo2C_100_3_Ru_0_O_0_3_19414.graphml,-3.5989999999999998,-3.388746
Mo2C_100_2_Ir_1_O_0_4_16136.graphml,-4.531000000000001,-4.620668
Mo2C_001_1_Cr_0_O_0_1_20820.graphml,-4.011,-4.0053587
Mo2C_010_0_Os_0_O_0_0_13067.graphml,-3.543,-3.6529396
Mo2C_100_0_Os_3_O_0_21_16944.graphml,-1.835,-1.7929269
Mo2C_100_0_Ir_0_O_0_12_17087.graphml,-3.0660000000000003,-3.2878897
Mo2C_100_0_Co_3_O_0_5_16157.graphml,-2.778,-2.8442478
Mo2C_110_1_Ta_1_O_0_2_7040.graphml,-4.143,-4.5635257
Mo2C_111_5_Ta_0_O_0_2_6048.graphml,-3.76,-3.7408473
Mo2C_110_0_V_0_O_0_3_25748.graphml,-4.533,-4.556724
Mo2C_001_1_Pd_0_O_0_5_23433.graphml,-2.8810000000000002,-2.8025753
Mo2C_011_1_Pt_0_O_0_3_25306.graphml,-2.958,-2.9991298
Mo2C_010_0_Nb_0_O_0_1_7260.graphml,-5.215,-5.070265
Mo2C_100_5_Cd_3_O_0_16_20394.graphml,-3.576,-3.5327995
Mo2C_101_9_W_0_O_0_0_24647.graphml,-4.96,-4.959369
Mo2C_100_3_W_1_O_0_22_23733.graphml,-3.346,-3.2653837
Mo2C_101_0_Pt_1_O_0_7_24234.graphml,-3.699,-3.9769795
Mo2C_100_4_Ti_1_O_0_0_10457.graphml,-5.557,-5.791107
Mo2C_010_2_Mn_1_O_0_8_10254.graphml,-3.185,-3.05741
Mo2C_111_3_Au_0_O_0_4_10553.graphml,-3.6430000000000002,-4.104405
Mo2C_110_1_Ru_1_O_0_2_1873.graphml,-4.169,-4.3488107
Mo2C_101_7_Rh_1_O_0_5_1166.graphml,-3.06,-3.042481
Mo2C_100_5_Nb_1_O_0_17_20844.graphml,-4.828,-5.041093
Mo2C_100_3_Cu_3_O_0_10_18551.graphml,-3.182,-2.9463727
Mo2C_100_3_Cd_2_O_0_7_12422.graphml,-3.1489999999999996,-3.002552
Mo2C_101_9_Ni_0_O_0_4_9512.graphml,-3.613,-3.334335
Mo2C_100_2_Re_2_O_0_21_18542.graphml,-4.342,-4.504619
Mo2C_101_9_Ti_0_O_0_6_17903.graphml,-5.18,-5.1726665
Mo2C_100_3_Tc_2_O_0_3_1389.graphml,-3.3080000000000003,-3.1867616
Mo2C_101_5_O_0_14_396.graphml,-2.191,-2.2557187
Mo2C_100_5_Cr_3_O_0_15_5677.graphml,-5.172000000000001,-4.896989
Mo2C_100_2_Cd_1_O_0_18_5630.graphml,-4.421,-3.7141554
Mo2C_100_3_Nb_0_O_0_21_3975.graphml,-3.457,-3.4326723
Mo2C_101_4_Cu_1_O_0_2_605.graphml,-3.728,-3.6760354
Mo2C_100_5_V_3_O_0_23_14563.graphml,-4.788,-5.097875
Mo2C_101_2_Au_0_O_0_9_4299.graphml,-3.108,-3.157977
Mo2C_101_0_Cd_0_O_0_3_22570.graphml,-2.206,-1.9131231
Mo2C_001_1_Rh_1_O_0_7_16612.graphml,-2.903,-2.984315
Mo2C_111_5_Au_0_O_0_2_23422.graphml,-2.707,-3.9353583
Mo2C_110_1_Ni_0_O_0_5_14683.graphml,-4.459,-4.2860775
Mo2C_101_5_Ag_0_O_0_11_11793.graphml,-2.063,-2.0366797
Mo2C_111_5_O_0_43_1554.graphml,-2.734,-2.5047107
Mo2C_100_5_Tc_0_O_0_20_16578.graphml,-3.885,-4.3837395
Mo2C_101_7_W_0_O_0_0_6873.graphml,-4.962,-4.3817015
Mo2C_100_2_Cu_3_O_0_13_21405.graphml,-4.901,-4.8107095
Mo2C_001_4_Re_1_O_0_1_19771.graphml,-4.092,-4.100565
Mo2C_100_2_Ir_2_O_0_11_26015.graphml,-3.609,-4.7871532
Mo2C_100_5_Mn_3_O_0_10_8897.graphml,-4.191,-4.544088
Mo2C_011_0_Au_0_O_0_3_24236.graphml,-4.707,-4.4537573
Mo2C_100_0_Ru_3_O_0_2_3027.graphml,-3.2,-3.0210073
Mo2C_010_2_Mn_1_O_0_1_3730.graphml,-4.248,-2.914314
Mo2C_110_3_Co_1_O_0_8_26566.graphml,-2.5380000000000003,-2.0542147
Mo2C_001_2_Ta_1_O_0_5_9442.graphml,-4.572,-4.7025547
Mo2C_111_5_O_0_23_469.graphml,-4.2780000000000005,-4.187311
Mo2C_100_0_Pd_2_O_0_21_16679.graphml,-3.585,-3.593242
Mo2C_001_1_Ti_1_O_0_9_24137.graphml,-5.01,-5.0662413
Mo2C_101_9_Tc_1_O_0_11_5646.graphml,-3.93,-3.8185537
Mo2C_001_3_Au_0_O_0_2_12506.graphml,-3.7569999999999997,-3.6559527
Mo2C_111_1_Co_0_O_0_3_4220.graphml,-3.1839999999999997,-4.356309
Mo2C_111_0_O_0_37_1444.graphml,-3.0380000000000003,-3.9925678
Mo2C_100_2_Rh_1_O_0_7_11570.graphml,-3.965,-3.979611
Mo2C_100_4_Cu_1_O_0_5_25846.graphml,-2.451,-2.4037042
Mo2C_100_5_Ag_0_O_0_6_3933.graphml,-4.431,-4.5626755
Mo2C_101_1_O_0_31_103.graphml,-2.9019999999999997,-2.6138787
Mo2C_110_1_Zn_0_O_0_10_26212.graphml,-4.008,-3.9758995
Mo2C_100_5_Ir_3_O_0_8_18696.graphml,-3.9419999999999997,-4.4539914
Mo2C_100_5_Nb_3_O_0_4_25823.graphml,-4.742,-4.7043524
Mo2C_100_2_Tc_2_O_0_8_5266.graphml,-4.718,-4.8788095
Mo2C_101_2_O_0_6_269.graphml,-2.852,-2.7500885
Mo2C_001_5_Ta_0_O_0_1_24104.graphml,-3.905,-4.5987782
Mo2C_100_3_Ir_3_O_0_2_26473.graphml,-3.182,-3.1859221
Mo2C_011_7_W_0_O_0_0_25499.graphml,-4.621,-4.7148695
Mo2C_100_5_Ru_1_O_0_10_9636.graphml,-3.9330000000000003,-4.4984093
Mo2C_011_6_Ir_0_O_0_0_6591.graphml,-2.565,-2.499903
Mo2C_101_0_O_0_34_636.graphml,-4.691,-4.611288
Mo2C_100_0_Re_1_O_0_12_7251.graphml,-3.536,-3.352523
Mo2C_001_1_Fe_1_O_0_9_13965.graphml,-1.617,-1.7262138
Mo2C_101_4_O_0_22_868.graphml,-4.309,-4.1796336
Mo2C_100_2_Tc_1_O_0_23_4120.graphml,-4.223,-4.2018394
Mo2C_011_10_O_0_38_1038.graphml,-4.664,-4.415165
Mo2C_110_4_Mn_1_O_0_9_10484.graphml,-2.214,-1.9927713
Mo2C_011_6_O_0_19_572.graphml,-3.174,-3.1448278
Mo2C_101_2_Co_0_O_0_5_19924.graphml,-3.6489999999999996,-3.7088633
Mo2C_111_1_V_0_O_0_3_1620.graphml,-3.1319999999999997,-4.4219046
Mo2C_010_2_Ru_0_O_0_7_25591.graphml,-3.5410000000000004,-3.5227635
Mo2C_001_1_Cu_0_O_0_8_5176.graphml,-1.758,-1.6508201
Mo2C_101_4_Nb_1_O_0_7_22476.graphml,-4.7589999999999995,-4.595894
Mo2C_010_0_Zn_1_O_0_4_7291.graphml,-3.8539999999999996,-3.746844
Mo2C_100_2_Re_2_O_0_13_13791.graphml,-5.0760000000000005,-4.7782955
Mo2C_100_5_Pt_1_O_0_6_20775.graphml,-3.705,-4.487806
Mo2C_100_2_Cr_0_O_0_17_1465.graphml,-4.663,-5.0150156
Mo2C_100_1_Mn_1_O_0_1_25384.graphml,-4.825,-3.6599839
Mo2C_001_4_V_1_O_0_7_9298.graphml,-4.973,-4.923627
Mo2C_101_5_O_0_1_1213.graphml,-3.557,-3.5098796
Mo2C_010_0_Ni_1_O_0_7_24009.graphml,-3.3560000000000003,-3.5442564
Mo2C_101_0_Ag_1_O_0_4_7355.graphml,-5.325,-3.0334709
Mo2C_101_0_Nb_0_O_0_9_23710.graphml,-2.408,-2.292051
Mo2C_001_1_Fe_0_O_0_10_25785.graphml,-1.614,-1.7262144
Mo2C_100_3_Co_3_O_0_23_2472.graphml,-2.891,-3.004641
Mo2C_011_7_W_0_O_0_1_873.graphml,-3.003,-3.2300475
Mo2C_101_5_Ag_1_O_0_0_2931.graphml,-6.183,-6.9017076
Mo2C_110_4_Cu_0_O_0_0_4779.graphml,-3.037,-2.9798095
Mo2C_100_0_Ta_0_O_0_2_24547.graphml,-3.364,-3.2804167
Mo2C_001_4_Tc_0_O_0_1_8022.graphml,-3.883,-3.881173
Mo2C_111_5_Mn_0_O_0_5_23920.graphml,-2.764,-2.9141858
Mo2C_100_5_Cd_0_O_0_5_25194.graphml,-4.422,-3.9370067
Mo2C_100_2_V_3_O_0_15_5180.graphml,-5.119,-5.0147934
Mo2C_101_5_Zn_1_O_0_11_16856.graphml,-2.162,-2.0611918
Mo2C_100_2_Cd_2_O_0_9_23805.graphml,-4.846,-3.9732842
Mo2C_100_5_Cd_3_O_0_12_2012.graphml,-3.577,-3.9732842
Mo2C_101_2_Rh_1_O_0_6_8368.graphml,-3.562,-3.714618
Mo2C_100_2_Nb_3_O_0_22_13104.graphml,-4.915,-4.700552
Mo2C_111_2_V_0_O_0_3_15871.graphml,-3.2510000000000003,-3.3145936
Mo2C_001_1_Ir_0_O_0_3_15389.graphml,-3.415,-3.0388415
Mo2C_110_0_Fe_0_O_0_0_5875.graphml,-4.4510000000000005,-2.658152
Mo2C_111_5_Cd_0_O_0_4_14745.graphml,-3.906,-2.9599507
Mo2C_111_8_Tc_0_O_0_3_14877.graphml,-3.8689999999999998,-4.17716
Mo2C_110_5_Ta_1_O_0_3_13891.graphml,-2.7969999999999997,-2.931691
Mo2C_001_2_Ru_1_O_0_5_11319.graphml,-4.149,-3.8852265
Mo2C_110_0_Ti_1_O_0_5_478.graphml,-4.989,-5.1391125
Mo2C_100_0_Cr_0_O_0_10_7829.graphml,-3.637,-3.2011728
Mo2C_100_5_Nb_3_O_0_9_498.graphml,-4.926,-4.722727
Mo2C_100_5_Tc_1_O_0_5_22066.graphml,-4.224,-4.5901794
Mo2C_100_5_Rh_0_O_0_16_11130.graphml,-3.964,-3.9018612
Mo2C_001_5_Os_0_O_0_0_11363.graphml,-3.2119999999999997,-3.2233307
Mo2C_010_3_Mn_1_O_0_5_7798.graphml,-3.937,-3.9541147
Mo2C_101_2_Zn_1_O_0_6_8450.graphml,-3.497,-3.6086738
Mo2C_111_3_Os_0_O_0_3_15093.graphml,-2.1959999999999997,-2.068571
Mo2C_100_0_Zn_1_O_0_2_12434.graphml,-3.514,-3.323454
Mo2C_100_3_Rh_3_O_0_15_24648.graphml,-2.299,-2.1686099
Mo2C_001_4_Au_1_O_0_11_19902.graphml,-2.8789999999999996,-2.7793012
Mo2C_111_1_Ru_0_O_0_3_2466.graphml,-3.036,-3.527932
Mo2C_100_2_Ta_3_O_0_0_14529.graphml,-3.27,-3.3676097
Mo2C_110_1_Ni_1_O_0_7_24797.graphml,-4.463,-4.2860775
Mo2C_110_2_Co_0_O_0_5_10469.graphml,-3.7230000000000003,-3.79833
Mo2C_101_1_Mn_0_O_0_3_4498.graphml,-4.199,-4.5029736
Mo2C_010_3_Pt_1_O_0_4_2783.graphml,-4.553,-4.2869782
Mo2C_100_3_Mn_3_O_0_3_14269.graphml,-3.278,-3.186065
Mo2C_100_1_Pt_1_O_0_0_1988.graphml,-3.2939999999999996,-3.335309
Mo2C_001_1_Tc_0_O_0_4_1219.graphml,-4.192,-4.1276126
Mo2C_101_0_Au_0_O_0_1_12638.graphml,-3.9219999999999997,-3.231572
Mo2C_100_5_Co_3_O_0_14_25160.graphml,-4.765,-4.9096594
Mo2C_100_5_Ti_2_O_0_0_16375.graphml,-3.4539999999999997,-3.5915577
Mo2C_101_0_Au_0_O_0_2_20637.graphml,-1.643,-2.1022701
Mo2C_010_3_Cd_1_O_0_5_23997.graphml,-3.3510000000000004,-3.324321
Mo2C_010_0_Ni_1_O_0_9_17667.graphml,-3.344,-3.4051034
Mo2C_101_2_O_0_34_1305.graphml,-2.588,-2.43359
Mo2C_111_7_O_0_42_865.graphml,-5.0489999999999995,-4.550173
Mo2C_101_6_O_0_1_512.graphml,-3.883,-3.4237711
Mo2C_111_6_O_0_42_1694.graphml,-2.355,-2.226233
Mo2C_001_5_Ag_1_O_0_0_25835.graphml,-3.48,-3.6184654
Mo2C_110_5_Rh_1_O_0_4_22778.graphml,-2.359,-2.1906176
Mo2C_010_2_Rh_0_O_0_8_9025.graphml,-3.522,-3.5749946
Mo2C_011_1_Rh_0_O_0_2_8709.graphml,-4.122,-4.1548944
Mo2C_010_3_Ta_0_O_0_7_4359.graphml,-2.95,-3.3906045
Mo2C_101_0_Co_0_O_0_8_17824.graphml,-2.443,-1.9639382
Mo2C_110_5_Re_0_O_0_3_19685.graphml,-2.551,-2.618787
Mo2C_101_1_Cr_0_O_0_3_18602.graphml,-4.247,-4.218541
Mo2C_101_9_Re_1_O_0_10_12.graphml,-3.787,-3.502754
Mo2C_100_2_W_0_O_0_23_12474.graphml,-4.5169999999999995,-4.5316124
Mo2C_110_5_Cu_1_O_0_11_5924.graphml,-2.11,-2.090801
Mo2C_100_2_Rh_2_O_0_1_22197.graphml,-5.187,-4.969788
Mo2C_001_4_V_1_O_0_2_23080.graphml,-4.963,-5.015437
Mo2C_010_3_Nb_0_O_0_0_16958.graphml,-4.013999999999999,-3.7010958
Mo2C_100_2_Ir_0_O_0_17_1835.graphml,-4.141,-3.9532945
Mo2C_100_0_Co_2_O_0_23_23881.graphml,-3.542,-3.4981315
Mo2C_100_5_Cd_1_O_0_14_24245.graphml,-4.035,-3.9266744
Mo2C_010_0_Os_1_O_0_3_14673.graphml,-3.542,-3.8040414
Mo2C_100_4_W_1_O_0_6_8713.graphml,-5.367000000000001,-5.2965136
Mo2C_110_5_V_1_O_0_11_14652.graphml,-2.668,-2.4327157
Mo2C_100_2_Pt_3_O_0_12_10671.graphml,-3.424,-4.5744543
Mo2C_100_2_Cr_2_O_0_15_11576.graphml,-5.18,-4.8025637
Mo2C_001_4_Cd_1_O_0_3_17575.graphml,-1.95,-2.1027544
Mo2C_100_0_Ti_1_O_0_10_25262.graphml,-3.5439999999999996,-3.2375221
Mo2C_110_1_Mn_1_O_0_10_20425.graphml,-4.449,-4.4547033
Mo2C_001_1_Ta_0_O_0_7_13272.graphml,-5.194,-5.1013393
Mo2C_101_4_V_1_O_0_5_12135.graphml,-3.4960000000000004,-3.439318
Mo2C_111_7_V_0_O_0_2_116.graphml,-4.121,-4.19199
Mo2C_001_2_Ag_1_O_0_4_8186.graphml,-3.477,-3.52826
Mo2C_100_0_Cd_2_O_0_8_9088.graphml,-3.148,-3.1093905
Mo2C_111_6_Nb_0_O_0_2_13721.graphml,-2.645,-2.7508495
Mo2C_110_1_Pd_0_O_0_9_21717.graphml,-3.8939999999999997,-3.8659165
Mo2C_001_2_Cr_0_O_0_0_6478.graphml,-3.9189999999999996,-3.831679
Mo2C_100_3_Cr_0_O_0_21_13681.graphml,-3.59,-3.7737072
Mo2C_110_0_Ta_1_O_0_11_25686.graphml,-4.004,-4.0414586
Mo2C_110_1_Pd_0_O_0_7_9242.graphml,-4.121,-4.270104
Mo2C_100_2_Ir_0_O_0_7_10024.graphml,-3.739,-4.1924067
Mo2C_110_4_Zn_1_O_0_9_9329.graphml,-2.4819999999999998,-2.6274362
Mo2C_110_2_Re_0_O_0_7_19584.graphml,-3.5589999999999997,-3.4019392
Mo2C_010_1_Ta_1_O_0_2_24249.graphml,-3.842,-3.264838
Mo2C_001_4_Ir_0_O_0_7_17096.graphml,-3.4810000000000003,-3.0388415
Mo2C_100_2_Nb_0_O_0_19_25669.graphml,-4.8260000000000005,-4.8401413
Mo2C_010_2_Ni_0_O_0_9_17059.graphml,-2.825,-3.0075352
Mo2C_101_9_Ag_0_O_0_9_23223.graphml,-3.5469999999999997,-3.4908333
Mo2C_111_9_Fe_0_O_0_3_14598.graphml,-3.247,-2.9861329
Mo2C_011_6_O_0_1_1145.graphml,-3.049,-2.8583097
Mo2C_111_9_Fe_0_O_0_0_13213.graphml,-4.306,-3.5532954
Mo2C_100_0_V_0_O_0_2_3705.graphml,-3.427,-3.3404703
Mo2C_100_0_Ru_3_O_0_4_24784.graphml,-2.7289999999999996,-2.7984385
Mo2C_101_7_Rh_1_O_0_4_18335.graphml,-3.6660000000000004,-3.3662293
Mo2C_100_5_Ni_0_O_0_23_10583.graphml,-4.178999999999999,-4.710596
Mo2C_100_2_Re_0_O_0_22_15479.graphml,-4.638,-4.4285445
Mo2C_100_2_Pd_3_O_0_0_3310.graphml,-5.124,-4.949347
Mo2C_001_3_W_1_O_0_0_16846.graphml,-3.102,-2.9646366
Mo2C_100_1_V_0_O_0_1_7605.graphml,-3.985,-4.73556
Mo2C_101_4_Cd_0_O_0_5_4899.graphml,-3.555,-3.518295
Mo2C_101_5_Ta_1_O_0_0_21592.graphml,-5.377000000000001,-5.46052
Mo2C_010_3_Ti_0_O_0_4_18115.graphml,-4.148,-4.0243754
Mo2C_110_5_Ni_0_O_0_11_6558.graphml,-2.7230000000000003,-2.668757
