MDF_ASEdb_ID,graphFileName,bindingEnergy(eV)
9325,Mo2C_011_2_Tc_0_O_0_0_9325.graphml,-3.7781573
9326,Mo2C_101_4_Ru_0_O_0_0_9326.graphml,-2.70895854
9329,Mo2C_110_4_Zn_1_O_0_9_9329.graphml,-2.48166385
9330,Mo2C_111_9_Cd_0_O_0_0_9330.graphml,-4.89376067
9332,Mo2C_100_2_Fe_3_O_0_3_9332.graphml,-4.62759181
9336,Mo2C_001_3_Ir_0_O_0_5_9336.graphml,-2.82496279
9337,Mo2C_010_3_Cd_1_O_0_3_9337.graphml,-2.36298853
9339,Mo2C_100_2_Ti_1_O_0_1_9339.graphml,-5.18374494
9340,Mo2C_010_3_Cd_0_O_0_4_9340.graphml,-3.35251432
9341,Mo2C_001_4_Rh_0_O_0_2_9341.graphml,-1.0508949
9344,Mo2C_100_5_Nb_3_O_0_3_9344.graphml,-4.92281461
9345,Mo2C_011_11_Ru_0_O_0_2_9345.graphml,-4.08394041
9346,Mo2C_100_0_Rh_1_O_0_5_9346.graphml,-3.14072516
9347,Mo2C_100_5_Nb_1_O_0_0_9347.graphml,-3.32743726
9348,Mo2C_111_0_Ru_0_O_0_0_9348.graphml,-4.49290553
9349,Mo2C_100_3_Ag_2_O_0_5_9349.graphml,-1.5138696000000005
9350,Mo2C_110_1_Cd_1_O_0_2_9350.graphml,-4.16644224
9351,Mo2C_010_0_Re_0_O_0_5_9351.graphml,-2.92858979
9354,Mo2C_100_5_Rh_0_O_0_17_9354.graphml,-4.51880697
9355,Mo2C_100_3_Ru_2_O_0_18_9355.graphml,-3.10953732
9356,Mo2C_100_2_V_2_O_0_0_9356.graphml,-3.44194421
9358,Mo2C_100_0_W_2_O_0_15_9358.graphml,-3.70439074
9359,Mo2C_101_2_Pt_0_O_0_5_9359.graphml,-3.59129969
9360,Mo2C_101_7_Tc_1_O_0_11_9360.graphml,-3.16061148
9361,Mo2C_100_4_Ta_1_O_0_4_9361.graphml,-5.44480271
9362,Mo2C_110_4_Pd_1_O_0_1_9362.graphml,-3.0799798
9363,Mo2C_111_4_Tc_0_O_0_3_9363.graphml,-2.87763603
9364,Mo2C_100_2_Fe_3_O_0_12_9364.graphml,-4.62917365
9365,Mo2C_010_1_Cr_1_O_0_9_9365.graphml,-3.03887898
9366,Mo2C_100_0_Cr_0_O_0_0_9366.graphml,-2.09675632
9368,Mo2C_110_0_Au_0_O_0_3_9368.graphml,-3.65976199
9369,Mo2C_100_3_Ta_2_O_0_9_9369.graphml,-4.07330846
9371,Mo2C_100_4_Tc_0_O_0_6_9371.graphml,-4.68350963
9373,Mo2C_100_0_Nb_1_O_0_22_9373.graphml,-3.83189522
9374,Mo2C_100_5_Cd_1_O_0_7_9374.graphml,-4.05621813
9376,Mo2C_100_0_Tc_0_O_0_13_9376.graphml,-3.51538444
9377,Mo2C_110_2_Cd_1_O_0_10_9377.graphml,-3.36278206
9378,Mo2C_010_0_Os_0_O_0_2_9378.graphml,-3.5400891000000003
9379,Mo2C_001_1_Re_1_O_0_4_9379.graphml,-3.88395736
9381,Mo2C_100_3_Ru_0_O_0_9_9381.graphml,-3.23856097
9383,Mo2C_101_4_Mn_0_O_0_8_9383.graphml,-4.2402545
9385,Mo2C_100_1_Ag_1_O_0_0_9385.graphml,-3.65726568
9388,Mo2C_100_3_Au_0_O_0_8_9388.graphml,-2.46709802
9389,Mo2C_001_4_Ta_0_O_0_2_9389.graphml,-5.19629868
9390,Mo2C_011_1_Nb_0_O_0_1_9390.graphml,-3.03509633
9392,Mo2C_100_2_Pt_0_O_0_4_9392.graphml,-3.78228949
9393,Mo2C_101_9_Cd_0_O_0_11_9393.graphml,-3.56982578
9395,Mo2C_100_3_Os_2_O_0_2_9395.graphml,-2.94130329
9396,Mo2C_001_1_Ti_0_O_0_5_9396.graphml,-4.98232077
9397,Mo2C_111_6_Zn_0_O_0_2_9397.graphml,-2.74570048
9399,Mo2C_100_2_Mn_2_O_0_23_9399.graphml,-4.436148200000001
9400,Mo2C_100_5_Nb_0_O_0_23_9400.graphml,-4.82982061
9402,Mo2C_100_5_Os_1_O_0_23_9402.graphml,-3.84151257
9405,Mo2C_001_5_Zn_1_O_0_6_9405.graphml,-3.39953209
9406,Mo2C_101_7_Re_0_O_0_2_9406.graphml,-4.23885619
9407,Mo2C_110_1_V_1_O_0_5_9407.graphml,-4.69919006
9408,Mo2C_111_7_Ti_0_O_0_0_9408.graphml,-4.83088462
9409,Mo2C_110_5_Ru_0_O_0_5_9409.graphml,-2.57870506
9411,Mo2C_100_2_Zn_2_O_0_16_9411.graphml,-3.72161358
9413,Mo2C_101_5_W_0_O_0_7_9413.graphml,-2.43246724
9415,Mo2C_100_1_W_0_O_0_6_9415.graphml,-5.36623781
9416,Mo2C_100_5_V_3_O_0_7_9416.graphml,-5.12082567
9418,Mo2C_101_0_Ru_0_O_0_8_9418.graphml,-1.45697643
9419,Mo2C_100_0_Cu_2_O_0_4_9419.graphml,-3.18207729
9420,Mo2C_101_4_Rh_1_O_0_9_9420.graphml,-3.91234941
9421,Mo2C_110_1_W_1_O_0_10_9421.graphml,-4.14473911
9423,Mo2C_111_8_Mn_0_O_0_2_9423.graphml,-4.16224606
9424,Mo2C_110_4_Ti_1_O_0_5_9424.graphml,-2.62893622
9425,Mo2C_100_5_Cr_0_O_0_5_9425.graphml,-4.65421188
9429,Mo2C_100_1_Ag_0_O_0_0_9429.graphml,-3.68955554
9430,Mo2C_101_0_Ni_0_O_0_7_9430.graphml,-3.87454173
9431,Mo2C_110_4_Ti_1_O_0_2_9431.graphml,-2.04811238
9433,Mo2C_100_2_Nb_1_O_0_4_9433.graphml,-4.51004075
9436,Mo2C_100_2_Fe_1_O_0_0_9436.graphml,-3.36605852
9437,Mo2C_001_5_Ti_1_O_0_3_9437.graphml,-5.33655009
9438,Mo2C_100_3_Au_3_O_0_23_9438.graphml,-3.93194572
9440,Mo2C_110_4_W_1_O_0_5_9440.graphml,-2.14617304
9441,Mo2C_101_7_Cd_0_O_0_11_9441.graphml,-3.04885384
9442,Mo2C_001_2_Ta_1_O_0_5_9442.graphml,-4.57234727
9443,Mo2C_110_1_Ti_0_O_0_0_9443.graphml,-4.63816153
9444,Mo2C_111_4_Mn_0_O_0_1_9444.graphml,-2.4747071
9445,Mo2C_001_1_Ru_1_O_0_5_9445.graphml,-2.8561334
9447,Mo2C_101_1_Ta_0_O_0_0_9447.graphml,-3.78366255
9450,Mo2C_100_2_Cd_2_O_0_16_9450.graphml,-3.55078284
9451,Mo2C_100_5_Pt_3_O_0_18_9451.graphml,-5.11999341
9452,Mo2C_010_2_Tc_0_O_0_2_9452.graphml,-3.04716561
9453,Mo2C_110_2_Ag_1_O_0_10_9453.graphml,-3.42646482
9454,Mo2C_100_3_Cd_1_O_0_10_9454.graphml,-2.66967859
9455,Mo2C_111_0_Zn_0_O_0_2_9455.graphml,-3.1850117
9456,Mo2C_110_3_Ru_1_O_0_4_9456.graphml,-2.54730918
9458,Mo2C_110_1_Au_1_O_0_9_9458.graphml,-3.83768044
9459,Mo2C_010_0_Mn_1_O_0_6_9459.graphml,-3.40744961
9463,Mo2C_100_2_Os_0_O_0_23_9463.graphml,-4.48441447
9466,Mo2C_001_0_Ni_1_O_0_4_9466.graphml,-3.41059878
9468,Mo2C_100_4_Ir_0_O_0_1_9468.graphml,-3.24820265
9471,Mo2C_101_4_Cr_1_O_0_11_9471.graphml,-3.52768938
9472,Mo2C_110_0_Cr_0_O_0_6_9472.graphml,-4.81303
9476,Mo2C_100_2_Rh_1_O_0_3_9476.graphml,-3.41940989
9477,Mo2C_011_4_Cr_0_O_0_2_9477.graphml,-4.52615775
9478,Mo2C_100_2_Cd_3_O_0_4_9478.graphml,-3.57750759
9480,Mo2C_101_7_Mn_0_O_0_6_9480.graphml,-2.89698328
9481,Mo2C_101_7_Ta_1_O_0_11_9481.graphml,-3.0947271
9482,Mo2C_100_2_Au_1_O_0_2_9482.graphml,-3.52005927
9483,Mo2C_100_2_Co_3_O_0_13_9483.graphml,-4.76528884
9484,Mo2C_110_4_Ti_0_O_0_9_9484.graphml,-1.9493208
9485,Mo2C_100_5_Cr_1_O_0_19_9485.graphml,-4.55264276
9486,Mo2C_001_5_Os_1_O_0_3_9486.graphml,-3.90219073
9488,Mo2C_010_2_Fe_0_O_0_9_9488.graphml,-3.03762265
9489,Mo2C_110_4_Pd_1_O_0_5_9489.graphml,-1.98066601
9490,Mo2C_011_0_Ti_0_O_0_3_9490.graphml,-4.68047666
9493,Mo2C_100_2_Fe_2_O_0_12_9493.graphml,-5.29912946
9494,Mo2C_100_2_Ag_3_O_0_1_9494.graphml,-4.99045719
9495,Mo2C_110_4_Pt_1_O_0_4_9495.graphml,-1.8271563
9496,Mo2C_100_2_Ru_1_O_0_23_9496.graphml,-3.93320828
9497,Mo2C_101_2_Ti_1_O_0_1_9497.graphml,-4.91047156
9499,Mo2C_101_1_Re_0_O_0_0_9499.graphml,-3.43010126
9500,Mo2C_100_1_Os_1_O_0_6_9500.graphml,-4.4828114
9501,Mo2C_100_5_Ta_2_O_0_2_9501.graphml,-5.1114252
9502,Mo2C_100_3_Nb_3_O_0_20_9502.graphml,-3.32815504
9503,Mo2C_100_2_Pd_3_O_0_23_9503.graphml,-5.12171592
9505,Mo2C_100_2_Ru_2_O_0_4_9505.graphml,-5.18962266
9506,Mo2C_101_0_V_1_O_0_6_9506.graphml,-3.14516406
9507,Mo2C_111_7_Ir_0_O_0_2_9507.graphml,-3.83041461
9511,Mo2C_100_0_Fe_1_O_0_21_9511.graphml,-3.45434665
9512,Mo2C_101_9_Ni_0_O_0_4_9512.graphml,-3.61285575
9513,Mo2C_001_4_W_0_O_0_6_9513.graphml,-2.99826235
9514,Mo2C_100_2_Mn_1_O_0_5_9514.graphml,-3.85086383
9515,Mo2C_101_5_Mn_0_O_0_1_9515.graphml,-3.47045785
9517,Mo2C_100_2_W_1_O_0_0_9517.graphml,-3.246718
9518,Mo2C_001_4_W_1_O_0_7_9518.graphml,-4.99075753
9519,Mo2C_101_1_Zn_0_O_0_3_9519.graphml,-4.3965123
9520,Mo2C_110_0_Fe_0_O_0_11_9520.graphml,-4.09743175
9521,Mo2C_111_9_Re_0_O_0_0_9521.graphml,-4.02266921
9524,Mo2C_100_0_Fe_2_O_0_12_9524.graphml,-2.82216689
9525,Mo2C_001_1_Ni_1_O_0_9_9525.graphml,-2.01709601
9526,Mo2C_110_3_Mn_0_O_0_8_9526.graphml,-0.17863734
9528,Mo2C_001_0_Ru_0_O_0_6_9528.graphml,-3.32151372
9529,Mo2C_100_2_Cu_3_O_0_1_9529.graphml,-3.61369638
9530,Mo2C_101_7_Pd_1_O_0_6_9530.graphml,-3.47523152
9532,Mo2C_100_2_Pd_0_O_0_7_9532.graphml,-3.97011432
9533,Mo2C_100_3_Ti_3_O_0_21_9533.graphml,-4.05877071
9534,Mo2C_101_4_Ti_1_O_0_8_9534.graphml,-3.53685882
9537,Mo2C_100_2_Os_2_O_0_21_9537.graphml,-4.10219329
9538,Mo2C_101_5_Mn_0_O_0_0_9538.graphml,-3.96072289
9539,Mo2C_101_4_W_0_O_0_6_9539.graphml,-4.3852709
9541,Mo2C_100_2_Rh_1_O_0_8_9541.graphml,-4.51809616
9542,Mo2C_100_0_Rh_2_O_0_17_9542.graphml,-2.73348612
9543,Mo2C_011_3_Mn_0_O_0_1_9543.graphml,-4.70513462
9544,Mo2C_100_2_Tc_3_O_0_14_9544.graphml,-5.10627549
9545,Mo2C_100_5_Fe_3_O_0_2_9545.graphml,-3.50043711
9550,Mo2C_110_0_Ti_1_O_0_2_9550.graphml,-4.89047784
9552,Mo2C_010_2_Fe_1_O_0_1_9552.graphml,-3.16559134
9555,Mo2C_100_1_Ni_1_O_0_5_9555.graphml,-2.75542215
9556,Mo2C_100_0_Pd_0_O_0_8_9556.graphml,-1.94955098
9557,Mo2C_100_1_Co_0_O_0_2_9557.graphml,-2.71240547
9559,Mo2C_100_2_Au_2_O_0_15_9559.graphml,-3.64063252
9560,Mo2C_101_2_Pt_1_O_0_6_9560.graphml,-3.30498989
9562,Mo2C_110_4_V_0_O_0_6_9562.graphml,-1.99325142
9563,Mo2C_010_0_Re_1_O_0_6_9563.graphml,-3.04854204
9564,Mo2C_101_2_Co_0_O_0_2_9564.graphml,-3.71971938
9565,Mo2C_101_9_Co_1_O_0_0_9565.graphml,-3.62060968
9567,Mo2C_101_5_Pd_1_O_0_6_9567.graphml,-1.82068048
9568,Mo2C_100_1_Fe_1_O_0_5_9568.graphml,-2.72366794
9570,Mo2C_110_5_Co_1_O_0_8_9570.graphml,-2.74273177
9573,Mo2C_001_4_V_0_O_0_10_9573.graphml,-2.93489485
9574,Mo2C_101_5_Rh_1_O_0_10_9574.graphml,-2.02050065
9576,Mo2C_101_0_Mn_1_O_0_7_9576.graphml,-3.38013725
9580,Mo2C_100_3_Cd_0_O_0_7_9580.graphml,-2.6718899
9581,Mo2C_011_4_Ir_0_O_0_1_9581.graphml,-2.86236571
9582,Mo2C_100_0_Mn_3_O_0_17_9582.graphml,-3.27639009
9583,Mo2C_100_2_Ru_2_O_0_23_9583.graphml,-4.01124506
9585,Mo2C_101_2_Ag_1_O_0_5_9585.graphml,-3.77163814
9586,Mo2C_011_2_Cd_0_O_0_0_9586.graphml,-3.64698127
9587,Mo2C_100_2_Ag_0_O_0_8_9587.graphml,-4.2104007
9588,Mo2C_100_5_Cu_0_O_0_20_9588.graphml,-3.99127601
9589,Mo2C_101_4_V_1_O_0_6_9589.graphml,-4.23345307
9590,Mo2C_111_1_Rh_0_O_0_2_9590.graphml,-4.21492683
9591,Mo2C_110_1_Fe_0_O_0_6_9591.graphml,-4.10720277
9593,Mo2C_001_2_Co_1_O_0_5_9593.graphml,-4.46113525
9594,Mo2C_100_0_Cr_3_O_0_5_9594.graphml,-3.30271812
9596,Mo2C_110_3_Ta_0_O_0_7_9596.graphml,-1.73560712
9597,Mo2C_100_5_Ag_1_O_0_9_9597.graphml,-4.43215737
9600,Mo2C_100_0_Cr_1_O_0_16_9600.graphml,-3.12085377
9602,Mo2C_001_0_Fe_0_O_0_6_9602.graphml,-3.41482367
9605,Mo2C_100_2_Cu_3_O_0_14_9605.graphml,-5.12838071
9606,Mo2C_001_2_Ag_1_O_0_0_9606.graphml,-3.47825005
9608,Mo2C_100_0_Re_2_O_0_12_9608.graphml,-3.14124537
9609,Mo2C_100_2_Pt_3_O_0_7_9609.graphml,-3.29910381
9610,Mo2C_100_3_Ta_0_O_0_10_9610.graphml,-3.4935402
9611,Mo2C_011_7_Rh_0_O_0_3_9611.graphml,-3.01208484
9613,Mo2C_111_0_Ru_0_O_0_2_9613.graphml,-2.95958557
9615,Mo2C_110_0_Ag_0_O_0_7_9615.graphml,-4.00346394
9616,Mo2C_110_4_Tc_0_O_0_2_9616.graphml,-1.96367773
9617,Mo2C_100_0_Cu_2_O_0_22_9617.graphml,-3.05582767
9618,Mo2C_100_3_Re_0_O_0_10_9618.graphml,-3.53428054
9619,Mo2C_100_3_Ta_0_O_0_20_9619.graphml,-2.98774054
9620,Mo2C_100_3_Ag_0_O_0_5_9620.graphml,-3.50308659
9622,Mo2C_110_0_V_0_O_0_6_9622.graphml,-4.89574995
9624,Mo2C_101_7_Ni_1_O_0_5_9624.graphml,-3.12422514
9625,Mo2C_100_2_Ru_2_O_0_9_9625.graphml,-5.19007931
9627,Mo2C_100_4_V_0_O_0_4_9627.graphml,-5.35850222
9628,Mo2C_100_3_Rh_0_O_0_2_9628.graphml,-3.92135329
9629,Mo2C_110_4_Pd_0_O_0_2_9629.graphml,-1.97966531
9630,Mo2C_100_5_Re_2_O_0_16_9630.graphml,-3.5934508000000003
9631,Mo2C_100_3_Tc_0_O_0_1_9631.graphml,-3.3822862
9633,Mo2C_101_4_Rh_0_O_0_6_9633.graphml,-3.5024716
9634,Mo2C_101_5_Tc_0_O_0_11_9634.graphml,-2.44502214
9636,Mo2C_100_5_Ru_1_O_0_10_9636.graphml,-3.93260286
9637,Mo2C_101_9_Co_0_O_0_10_9637.graphml,-3.51192936
9638,Mo2C_100_5_Fe_1_O_0_16_9638.graphml,-3.9571424
9639,Mo2C_100_0_Re_3_O_0_8_9639.graphml,-3.15454619
9641,Mo2C_010_0_V_0_O_0_2_9641.graphml,-3.88350781
9642,Mo2C_111_8_Rh_0_O_0_0_9642.graphml,-3.83348148
9643,Mo2C_010_2_Rh_1_O_0_9_9643.graphml,-3.52326722
9645,Mo2C_100_4_V_1_O_0_2_9645.graphml,-3.00150879
9647,Mo2C_100_2_Co_0_O_0_16_9647.graphml,-4.03500459
9649,Mo2C_101_4_Nb_0_O_0_7_9649.graphml,-4.38048165
9651,Mo2C_101_5_V_0_O_0_0_9651.graphml,-4.76792321
9652,Mo2C_001_1_Cr_0_O_0_4_9652.graphml,-4.53690588
9655,Mo2C_001_3_Ag_1_O_0_1_9655.graphml,-3.72294483
9657,Mo2C_010_2_Cr_1_O_0_0_9657.graphml,-3.89352743
9659,Mo2C_100_5_Rh_1_O_0_2_9659.graphml,-3.58668929
9660,Mo2C_010_2_Ir_0_O_0_8_9660.graphml,-3.49317976
9662,Mo2C_100_0_V_1_O_0_15_9662.graphml,-3.79345808
9663,Mo2C_101_7_Rh_0_O_0_1_9663.graphml,-3.64593689
9665,Mo2C_010_0_Ni_0_O_0_9_9665.graphml,-2.82397175
9666,Mo2C_101_4_Pt_0_O_0_11_9666.graphml,-3.58778623
9667,Mo2C_100_4_Ta_0_O_0_0_9667.graphml,-5.66032672
9668,Mo2C_101_9_Cu_1_O_0_5_9668.graphml,-3.6754161
9669,Mo2C_100_0_Ru_3_O_0_8_9669.graphml,-2.66334353
9670,Mo2C_100_0_Au_0_O_0_2_9670.graphml,-3.2267297000000004
9672,Mo2C_100_5_Ta_3_O_0_9_9672.graphml,-5.10989845
9674,Mo2C_111_4_V_0_O_0_0_9674.graphml,-3.55011463
9676,Mo2C_100_0_Ru_0_O_0_2_9676.graphml,-3.54436344
9678,Mo2C_001_1_Mn_1_O_0_10_9678.graphml,-1.65967079
9680,Mo2C_001_4_Mn_1_O_0_9_9680.graphml,-2.38932902
9681,Mo2C_111_2_Mn_0_O_0_1_9681.graphml,-1.56523245
9683,Mo2C_010_1_Nb_0_O_0_8_9683.graphml,-1.15583224
9685,Mo2C_110_2_Ta_0_O_0_6_9685.graphml,-3.64279977
9687,Mo2C_100_5_Co_3_O_0_3_9687.graphml,-4.44912211
9688,Mo2C_001_1_V_1_O_0_0_9688.graphml,-4.16064844
9689,Mo2C_110_0_W_0_O_0_9_9689.graphml,-4.03110006
9694,Mo2C_001_1_Rh_1_O_0_4_9694.graphml,-3.6906131
9696,Mo2C_010_1_Ir_0_O_0_3_9696.graphml,-4.33566989
9698,Mo2C_100_4_Ru_0_O_0_4_9698.graphml,-3.99094376
9699,Mo2C_100_0_Co_1_O_0_8_9699.graphml,-4.46139872
9701,Mo2C_100_1_Zn_0_O_0_8_9701.graphml,-2.68801704
9702,Mo2C_011_9_Co_0_O_0_2_9702.graphml,-3.52526356
9703,Mo2C_010_3_Pd_1_O_0_1_9703.graphml,-4.52855598
9704,Mo2C_101_7_Ti_0_O_0_11_9704.graphml,-3.17707326
9705,Mo2C_100_5_Ti_1_O_0_12_9705.graphml,-4.62182627
9706,Mo2C_010_1_Ru_0_O_0_7_9706.graphml,-4.11451839
9708,Mo2C_100_2_W_0_O_0_7_9708.graphml,-4.62530427
9709,Mo2C_001_1_V_1_O_0_2_9709.graphml,-4.97386821
9710,Mo2C_111_8_Os_0_O_0_2_9710.graphml,-4.11348171
9711,Mo2C_100_1_Re_0_O_0_5_9711.graphml,-2.32612209
9712,Mo2C_111_7_Tc_0_O_0_2_9712.graphml,-3.90202442
9713,Mo2C_100_2_Ta_1_O_0_21_9713.graphml,-5.01834229
9714,Mo2C_001_0_Nb_1_O_0_2_9714.graphml,-3.36291015
9716,Mo2C_001_3_W_0_O_0_1_9716.graphml,-3.10277625
9717,Mo2C_110_4_Ti_1_O_0_11_9717.graphml,-1.94636144
9718,Mo2C_101_4_Cd_0_O_0_7_9718.graphml,-4.25431755
9719,Mo2C_100_2_Pd_1_O_0_21_9719.graphml,-4.5580013
9720,Mo2C_100_0_Re_0_O_0_15_9720.graphml,-3.53591577
9722,Mo2C_100_2_Ta_2_O_0_20_9722.graphml,-4.92441053
9723,Mo2C_100_2_Ti_2_O_0_22_9723.graphml,-5.38240571
9725,Mo2C_010_3_V_0_O_0_9_9725.graphml,-2.91596283
9726,Mo2C_110_5_Co_0_O_0_11_9726.graphml,-2.74239038
9727,Mo2C_101_0_Mn_0_O_0_5_9727.graphml,-3.9619365
9728,Mo2C_111_8_Os_0_O_0_5_9728.graphml,-4.94262461
9729,Mo2C_100_0_Os_2_O_0_12_9729.graphml,-2.73375689
9730,Mo2C_100_5_Cu_2_O_0_13_9730.graphml,-5.1279333
9731,Mo2C_101_4_Zn_0_O_0_2_9731.graphml,-3.44196354
9732,Mo2C_101_4_Re_0_O_0_11_9732.graphml,-4.18565991
9734,Mo2C_101_4_Ni_0_O_0_1_9734.graphml,-3.5861759
9735,Mo2C_110_1_Cd_1_O_0_4_9735.graphml,-3.54081291
9736,Mo2C_010_0_Mn_1_O_0_9_9736.graphml,-3.53477784
9737,Mo2C_101_9_Zn_0_O_0_3_9737.graphml,-2.20615861
9738,Mo2C_001_4_Ru_1_O_0_5_9738.graphml,-3.72394484
9739,Mo2C_100_0_Pt_1_O_0_3_9739.graphml,-4.15983675
9740,Mo2C_100_0_Re_3_O_0_21_9740.graphml,-2.4347
9742,Mo2C_101_5_Ag_0_O_0_10_9742.graphml,-2.06244584
9743,Mo2C_100_2_Fe_0_O_0_16_9743.graphml,-3.69949137
9746,Mo2C_101_4_W_0_O_0_5_9746.graphml,-4.33010743
9747,Mo2C_100_3_Cd_3_O_0_10_9747.graphml,-3.15278975
9751,Mo2C_001_4_Cd_1_O_0_6_9751.graphml,-2.47796473
9752,Mo2C_111_5_Re_0_O_0_2_9752.graphml,-3.70629272
9753,Mo2C_110_0_Mn_1_O_0_5_9753.graphml,-4.25564662
9754,Mo2C_100_4_Cu_1_O_0_6_9754.graphml,-3.66544217
9760,Mo2C_110_0_Ru_1_O_0_5_9760.graphml,-3.53828528
9761,Mo2C_110_0_Co_1_O_0_4_9761.graphml,-4.26509512
9762,Mo2C_100_5_Pd_3_O_0_17_9762.graphml,-5.12373385
9763,Mo2C_010_1_Ag_1_O_0_2_9763.graphml,-3.44309581
9766,Mo2C_101_9_Cu_1_O_0_6_9766.graphml,-3.72783855
9768,Mo2C_100_0_Cr_1_O_0_5_9768.graphml,-3.31593333
9769,Mo2C_101_2_Cu_1_O_0_11_9769.graphml,-3.75690817
9773,Mo2C_100_0_Ru_0_O_0_13_9773.graphml,-3.44755039
9774,Mo2C_101_0_Rh_1_O_0_6_9774.graphml,-3.44151491
9775,Mo2C_101_4_Nb_1_O_0_1_9775.graphml,-3.78364618
9776,Mo2C_100_4_Co_1_O_0_6_9776.graphml,-3.86205897
9777,Mo2C_111_5_Zn_0_O_0_5_9777.graphml,-2.91339223
9778,Mo2C_100_3_Ta_2_O_0_3_9778.graphml,-3.30810108
9779,Mo2C_110_5_Pt_1_O_0_5_9779.graphml,-2.57886975
9780,Mo2C_001_0_Rh_1_O_0_6_9780.graphml,-3.51720508
9782,Mo2C_111_1_Ti_0_O_0_1_9782.graphml,-4.10301812
9783,Mo2C_101_4_Ag_1_O_0_1_9783.graphml,-3.7527979
9785,Mo2C_101_7_Pd_0_O_0_11_9785.graphml,-3.17695201
9786,Mo2C_100_2_Pt_1_O_0_19_9786.graphml,-4.56364717
9787,Mo2C_100_5_Ir_1_O_0_3_9787.graphml,-3.31061801
9788,Mo2C_100_0_Pt_3_O_0_19_9788.graphml,-2.72272686
9790,Mo2C_010_0_Mn_0_O_0_3_9790.graphml,-3.61029749
9791,Mo2C_100_4_Au_1_O_0_0_9791.graphml,-3.45531431
9792,Mo2C_011_11_Co_0_O_0_2_9792.graphml,-3.04886776
9797,Mo2C_101_2_Zn_0_O_0_6_9797.graphml,-3.86135273
9798,Mo2C_001_0_W_1_O_0_0_9798.graphml,-3.10280708
9800,Mo2C_011_5_Ir_0_O_0_2_9800.graphml,-2.41031921
9805,Mo2C_110_1_Nb_0_O_0_9_9805.graphml,-4.04705931
9806,Mo2C_011_3_Ru_0_O_0_2_9806.graphml,-1.97424422
9807,Mo2C_100_0_Cd_2_O_0_19_9807.graphml,-3.14721277
9808,Mo2C_101_5_Zn_1_O_0_10_9808.graphml,-2.15869863
9809,Mo2C_100_2_W_3_O_0_5_9809.graphml,-4.65747968
9811,Mo2C_100_5_Rh_2_O_0_11_9811.graphml,-5.1846446
9813,Mo2C_100_5_Ni_0_O_0_11_9813.graphml,-3.86936991
9814,Mo2C_111_0_W_0_O_0_0_9814.graphml,-5.38765385
9815,Mo2C_110_1_Co_0_O_0_9_9815.graphml,-4.391158
9816,Mo2C_100_5_Re_2_O_0_12_9816.graphml,-4.21663603
9818,Mo2C_010_2_Au_1_O_0_2_9818.graphml,-3.82960048
9819,Mo2C_100_3_Cu_3_O_0_4_9819.graphml,-3.05646286
9821,Mo2C_011_2_Ni_0_O_0_3_9821.graphml,-3.02384833
9822,Mo2C_111_2_Fe_0_O_0_3_9822.graphml,-3.43460831
9824,Mo2C_100_0_Fe_3_O_0_17_9824.graphml,-3.26777104
9826,Mo2C_001_4_Cu_1_O_0_7_9826.graphml,-3.85648101
9828,Mo2C_100_5_Mn_1_O_0_14_9828.graphml,-4.90074987
9829,Mo2C_101_7_V_1_O_0_11_9829.graphml,-3.18313146
9830,Mo2C_100_3_Fe_0_O_0_1_9830.graphml,-3.19646387
9831,Mo2C_110_3_W_1_O_0_4_9831.graphml,-2.15845099
9832,Mo2C_100_3_Zn_0_O_0_10_9832.graphml,-1.87482933
9833,Mo2C_100_0_Ti_3_O_0_17_9833.graphml,-3.5588762000000003
9836,Mo2C_010_1_W_1_O_0_8_9836.graphml,-3.00556526
9837,Mo2C_010_2_Tc_1_O_0_1_9837.graphml,-3.99857428
9839,Mo2C_100_5_Ta_3_O_0_19_9839.graphml,-5.11022658
9840,Mo2C_100_5_V_1_O_0_13_9840.graphml,-5.37425736
9841,Mo2C_100_3_Re_0_O_0_12_9841.graphml,-3.53563475
9844,Mo2C_110_2_Au_0_O_0_7_9844.graphml,-2.68942642
9845,Mo2C_101_0_Re_0_O_0_5_9845.graphml,-4.42760052
9847,Mo2C_100_3_Fe_0_O_0_4_9847.graphml,-3.74891277
9851,Mo2C_001_3_V_0_O_0_0_9851.graphml,-1.6646915
9855,Mo2C_100_2_Tc_2_O_0_22_9855.graphml,-4.71776941
9856,Mo2C_001_5_Mn_0_O_0_3_9856.graphml,-4.45709187
9857,Mo2C_001_2_Au_1_O_0_2_9857.graphml,-4.26923018
9858,Mo2C_001_1_Ni_0_O_0_5_9858.graphml,-1.81704989
9859,Mo2C_100_2_Ta_3_O_0_19_9859.graphml,-4.89218117
9862,Mo2C_010_2_Ru_0_O_0_1_9862.graphml,-3.71266587
9863,Mo2C_101_0_V_1_O_0_11_9863.graphml,-1.3442823999999998
9864,Mo2C_110_5_Tc_1_O_0_2_9864.graphml,-2.71931561
9865,Mo2C_111_0_V_0_O_0_4_9865.graphml,-4.79870129
9866,Mo2C_110_1_Ti_1_O_0_9_9866.graphml,-4.10566538
9868,Mo2C_101_4_Ni_0_O_0_3_9868.graphml,-2.31855657
9869,Mo2C_100_0_W_0_O_0_11_9869.graphml,-3.36802209
9870,Mo2C_101_2_Tc_0_O_0_0_9870.graphml,-4.12551311
9871,Mo2C_100_3_Rh_2_O_0_4_9871.graphml,-2.73906341
